t_ms,s1,s2,s1_norm,s2_norm,thr1,thr2,line1,line2
2222740,4095,4095,0.0,0.0,80.5,61.5,1,1
2222840,4095,4080,0.0,0.0,80.5,61.5,1,1
2222940,4095,4095,0.0,0.0,80.5,61.5,1,1
2223040,4095,4095,0.0,0.0,80.5,61.5,1,1
2223140,4095,4095,0.0,0.0,80.5,61.5,1,1
2223240,4095,4095,0.0,0.0,80.5,61.5,1,1
2223340,4095,4095,0.0,0.0,80.5,61.5,1,1
2223440,4095,4082,0.0,0.0,80.5,61.5,1,1
2223540,4095,4095,0.0,0.0,80.5,61.5,1,1
2223640,4095,4095,0.0,0.0,80.5,61.5,1,1
2223740,4095,4030,0.0,0.0,80.5,61.5,1,1
2223840,4077,4095,0.0,0.0,80.5,61.5,1,1
2223940,4095,4095,0.0,0.0,80.5,61.5,1,1
2224040,4095,4085,0.0,0.0,80.5,61.5,1,1
2224140,4095,4071,0.0,0.0,80.5,61.5,1,1
2224240,4095,4095,0.0,0.0,80.5,61.5,1,1
2224340,4095,4095,0.0,0.0,80.5,61.5,1,1
2224440,4095,4095,0.0,0.0,80.5,61.5,1,1
2224540,4095,4095,0.0,0.0,80.5,61.5,1,1
2224640,4095,4095,0.0,0.0,80.5,61.5,1,1
2224740,4095,4095,0.0,0.0,80.5,61.5,1,1
2224840,4095,4095,0.0,0.0,80.5,61.5,1,1
2224940,4095,4095,0.0,0.0,80.5,61.5,1,1
2225040,4095,4095,0.0,0.0,80.5,61.5,1,1
2225140,4095,4095,0.0,0.0,80.5,61.5,1,1
2225240,4095,4095,0.0,0.0,80.5,61.5,1,1
2225340,4095,4095,0.0,0.0,80.5,61.5,1,1
2225440,4095,4095,0.0,0.0,80.5,61.5,1,1
2225540,4095,4095,0.0,0.0,80.5,61.5,1,1
2225640,4095,4095,0.0,0.0,80.5,61.5,1,1
2225740,4095,4095,0.0,0.0,80.5,61.5,1,1
2225840,4095,4095,0.0,0.0,80.5,61.5,1,1
2225940,4095,4095,0.0,0.0,80.5,61.5,1,1
2226040,4095,4087,0.0,0.0,80.5,61.5,1,1
2226140,4095,4095,0.0,0.0,80.5,61.5,1,1
2226240,4095,4095,0.0,0.0,80.5,61.5,1,1
2226340,4095,4095,0.0,0.0,80.5,61.5,1,1
2226440,4095,4092,0.0,0.0,80.5,61.5,1,1
2226540,4095,4095,0.0,0.0,80.5,61.5,1,1
2226640,4095,4095,0.0,0.0,80.5,61.5,1,1
2226740,4095,4095,0.0,0.0,80.5,61.5,1,1
2226840,4095,4095,0.0,0.0,80.5,61.5,1,1
2226940,4095,4038,0.0,0.0,80.5,61.5,1,1
2227040,4095,4095,0.0,0.0,80.5,61.5,1,1
2227140,4095,4095,0.0,0.0,80.5,61.5,1,1
2227240,4095,4095,0.0,0.0,80.5,61.5,1,1
2227340,4095,4095,0.0,0.0,80.5,61.5,1,1
2227440,4095,4091,0.0,0.0,80.5,61.5,1,1
2227540,4095,4095,0.0,0.0,80.5,61.5,1,1
2227640,4095,4095,0.0,0.0,80.5,61.5,1,1
2227740,4095,4095,0.0,0.0,80.5,61.5,1,1
2227840,4095,4095,0.0,0.0,80.5,61.5,1,1
2227940,4095,4095,0.0,0.0,80.5,61.5,1,1
2228040,4095,4095,0.0,0.0,80.5,61.5,1,1
2228140,4095,4095,0.0,0.0,80.5,61.5,1,1
2228240,4095,4095,0.0,0.0,80.5,61.5,1,1
2228340,4095,4095,0.0,0.0,80.5,61.5,1,1
2228440,4071,4078,0.0,0.0,80.5,61.5,1,1
2228540,4095,4095,0.0,0.0,80.5,61.5,1,1
2228640,4095,4095,0.0,0.0,80.5,61.5,1,1
2228740,4095,4027,0.0,0.0,80.5,61.5,1,1
2228840,4095,4095,0.0,0.0,80.5,61.5,1,1
2228940,4095,4095,0.0,0.0,80.5,61.5,1,1
2229040,4095,4016,0.0,0.0,80.5,61.5,1,1
2229140,4095,4095,0.0,0.0,80.5,61.5,1,1
2229240,4095,4095,0.0,0.0,80.5,61.5,1,1
2229340,4095,4095,0.0,0.0,80.5,61.5,1,1
2229440,4095,4095,0.0,0.0,80.5,61.5,1,1
2229540,4095,4095,0.0,0.0,80.5,61.5,1,1
2229640,4095,4095,0.0,0.0,80.5,61.5,1,1
2229740,4095,4095,0.0,0.0,80.5,61.5,1,1
2229840,4095,4095,0.0,0.0,80.5,61.5,1,1
2229940,4095,4095,0.0,0.0,80.5,61.5,1,1
2230040,4095,4095,0.0,0.0,80.5,61.5,1,1
2230140,4095,4095,0.0,0.0,80.5,61.5,1,1
2230240,4016,4095,0.0,0.0,80.5,61.5,1,1
2230340,4095,4095,0.0,0.0,80.5,61.5,1,1
2230440,4095,4069,0.0,0.0,80.5,61.5,1,1
2230540,4095,3965,0.0,0.0,80.5,61.5,1,1
2230640,4095,4095,0.0,0.0,80.5,61.5,1,1
2230740,4095,4095,0.0,0.0,80.5,61.5,1,1
2230840,4095,4095,0.0,0.0,80.5,61.5,1,1
2230940,4095,4095,0.0,0.0,80.5,61.5,1,1
2231040,4095,4095,0.0,0.0,80.5,61.5,1,1
2231140,4095,4095,0.0,0.0,80.5,61.5,1,1
2231240,4095,4079,0.0,0.0,80.5,61.5,1,1
2231340,4095,4095,0.0,0.0,80.5,61.5,1,1
2231440,4095,4095,0.0,0.0,80.5,61.5,1,1
2231540,4095,4095,0.0,0.0,80.5,61.5,1,1
2231640,4095,4060,0.0,0.0,80.5,61.5,1,1
2231740,4095,4095,0.0,0.0,80.5,61.5,1,1
2231840,4095,4089,0.0,0.0,80.5,61.5,1,1
2231940,4095,4095,0.0,0.0,80.5,61.5,1,1
2232040,4095,4095,0.0,0.0,80.5,61.5,1,1
2232140,4095,4078,0.0,0.0,80.5,61.5,1,1
2232240,4095,4095,0.0,0.0,80.5,61.5,1,1
2232340,4095,4085,0.0,0.0,80.5,61.5,1,1
2232440,4095,4095,0.0,0.0,80.5,61.5,1,1
2232540,4095,4095,0.0,0.0,80.5,61.5,1,1
2232640,4095,4095,0.0,0.0,80.5,61.5,1,1
2232740,4095,4095,0.0,0.0,80.5,61.5,1,1
2232840,4095,4095,0.0,0.0,80.5,61.5,1,1
2232940,4095,4063,0.0,0.0,80.5,61.5,1,1
2233040,4095,4095,0.0,0.0,80.5,61.5,1,1
2233140,4095,4095,0.0,0.0,80.5,61.5,1,1
2233240,4095,4095,0.0,0.0,80.5,61.5,1,1
2233340,4095,4095,0.0,0.0,80.5,61.5,1,1
2233440,4095,4095,0.0,0.0,80.5,61.5,1,1
2233540,4095,4095,0.0,0.0,80.5,61.5,1,1
2233640,4095,4066,0.0,0.0,80.5,61.5,1,1
2233740,4095,4095,0.0,0.0,80.5,61.5,1,1
2233840,4095,4095,0.0,0.0,80.5,61.5,1,1
2233940,4095,4095,0.0,0.0,80.5,61.5,1,1
2234040,4095,4095,0.0,0.0,80.5,61.5,1,1
2234140,4095,4095,0.0,0.0,80.5,61.5,1,1
2234240,4095,4095,0.0,0.0,80.5,61.5,1,1
2234340,4095,4050,0.0,0.0,80.5,61.5,1,1
2234440,4095,4095,0.0,0.0,80.5,61.5,1,1
2234540,4095,4095,0.0,0.0,80.5,61.5,1,1
2234640,4095,4095,0.0,0.0,80.5,61.5,1,1
2234740,4095,4080,0.0,0.0,80.5,61.5,1,1
2234840,4095,4089,0.0,0.0,80.5,61.5,1,1
2234940,4095,4079,0.0,0.0,80.5,61.5,1,1
2235040,4095,4095,0.0,0.0,80.5,61.5,1,1
2235140,4095,4095,0.0,0.0,80.5,61.5,1,1
2235240,4095,4095,0.0,0.0,80.5,61.5,1,1
2235340,4095,4095,0.0,0.0,80.5,61.5,1,1
2235440,4095,4095,0.0,0.0,80.5,61.5,1,1
2235540,4095,4095,0.0,0.0,80.5,61.5,1,1
2235640,4095,4095,0.0,0.0,80.5,61.5,1,1
2235740,4095,4095,0.0,0.0,80.5,61.5,1,1
2235840,4095,4095,0.0,0.0,80.5,61.5,1,1
2235940,4095,4095,0.0,0.0,80.5,61.5,1,1
2236040,4095,4095,0.0,0.0,80.5,61.5,1,1
2236140,4095,4055,0.0,0.0,80.5,61.5,1,1
2236240,4095,4079,0.0,0.0,80.5,61.5,1,1
2236340,4095,4095,0.0,0.0,80.5,61.5,1,1
2236440,4095,4095,0.0,0.0,80.5,61.5,1,1
2236540,4082,4095,0.0,0.0,80.5,61.5,1,1
2236640,4095,4048,0.0,0.0,80.5,61.5,1,1
2236740,4095,4095,0.0,0.0,80.5,61.5,1,1
2236840,4095,4095,0.0,0.0,80.5,61.5,1,1
2236940,4095,4095,0.0,0.0,80.5,61.5,1,1
2237040,4095,4095,0.0,0.0,80.5,61.5,1,1
2237140,4095,4095,0.0,0.0,80.5,61.5,1,1
2237240,4095,4095,0.0,0.0,80.5,61.5,1,1
2237340,4095,4095,0.0,0.0,80.5,61.5,1,1
2237440,4095,4095,0.0,0.0,80.5,61.5,1,1
2237540,4095,4095,0.0,0.0,80.5,61.5,1,1
2237640,4095,4095,0.0,0.0,80.5,61.5,1,1
2237740,4095,4095,0.0,0.0,80.5,61.5,1,1
2237840,4095,4019,0.0,0.0,80.5,61.5,1,1
2237940,4095,4095,0.0,0.0,80.5,61.5,1,1
2238040,4095,4095,0.0,0.0,80.5,61.5,1,1
2238140,4095,4095,0.0,0.0,80.5,61.5,1,1
2238240,4095,4095,0.0,0.0,80.5,61.5,1,1
2238340,4095,4095,0.0,0.0,80.5,61.5,1,1
2238440,4095,4095,0.0,0.0,80.5,61.5,1,1
2238540,4095,4095,0.0,0.0,80.5,61.5,1,1
2238640,4095,4054,0.0,0.0,80.5,61.5,1,1
2238740,4095,4062,0.0,0.0,80.5,61.5,1,1
2238840,4095,4089,0.0,0.0,80.5,61.5,1,1
2238940,4095,4032,0.0,0.0,80.5,61.5,1,1
2239040,4095,4095,0.0,0.0,80.5,61.5,1,1
2239140,4095,4095,0.0,0.0,80.5,61.5,1,1
2239240,4095,4095,0.0,0.0,80.5,61.5,1,1
2239340,4095,4080,0.0,0.0,80.5,61.5,1,1
2239440,4095,4095,0.0,0.0,80.5,61.5,1,1
2239540,4095,4095,0.0,0.0,80.5,61.5,1,1
2239640,4095,4095,0.0,0.0,80.5,61.5,1,1
2239740,4095,4095,0.0,0.0,80.5,61.5,1,1
2239840,4095,4095,0.0,0.0,80.5,61.5,1,1
2239940,4095,4095,0.0,0.0,80.5,61.5,1,1
2240040,4095,4095,0.0,0.0,80.5,61.5,1,1
2240140,4095,4083,0.0,0.0,80.5,61.5,1,1
2240240,4095,4091,0.0,0.0,80.5,61.5,1,1
2240340,4095,4095,0.0,0.0,80.5,61.5,1,1
2240440,4095,4045,0.0,0.0,80.5,61.5,1,1
2240540,4095,4095,0.0,0.0,80.5,61.5,1,1
2240640,4095,4078,0.0,0.0,80.5,61.5,1,1
2240740,4095,4095,0.0,0.0,80.5,61.5,1,1
2240840,4095,4095,0.0,0.0,80.5,61.5,1,1
2240940,4095,4095,0.0,0.0,80.5,61.5,1,1
2241040,4095,4095,0.0,0.0,80.5,61.5,1,1
2241140,4095,4085,0.0,0.0,80.5,61.5,1,1
2241240,4095,4095,0.0,0.0,80.5,61.5,1,1
2241340,4095,4095,0.0,0.0,80.5,61.5,1,1
2241440,4095,4050,0.0,0.0,80.5,61.5,1,1
2241540,4095,4095,0.0,0.0,80.5,61.5,1,1
2241640,4095,4095,0.0,0.0,80.5,61.5,1,1
2241740,4095,4095,0.0,0.0,80.5,61.5,1,1
2241840,4095,4093,0.0,0.0,80.5,61.5,1,1
2241940,4095,4095,0.0,0.0,80.5,61.5,1,1
2242040,4095,4081,0.0,0.0,80.5,61.5,1,1
2242140,4095,4035,0.0,0.0,80.5,61.5,1,1
2242240,4095,4095,0.0,0.0,80.5,61.5,1,1
2242340,4095,4048,0.0,0.0,80.5,61.5,1,1
2242440,4095,4095,0.0,0.0,80.5,61.5,1,1
2242540,4095,4007,0.0,0.0,80.5,61.5,1,1
2242640,4095,4064,0.0,0.0,80.5,61.5,1,1
2242740,4095,4095,0.0,0.0,80.5,61.5,1,1
2242840,4095,4095,0.0,0.0,80.5,61.5,1,1
2242940,4095,4095,0.0,0.0,80.5,61.5,1,1
2243040,4095,4095,0.0,0.0,80.5,61.5,1,1
2243140,4095,4093,0.0,0.0,80.5,61.5,1,1
2243240,4095,4095,0.0,0.0,80.5,61.5,1,1
2243340,4095,4095,0.0,0.0,80.5,61.5,1,1
2243440,4095,4095,0.0,0.0,80.5,61.5,1,1
2243540,4095,4095,0.0,0.0,80.5,61.5,1,1
2243640,4095,4095,0.0,0.0,80.5,61.5,1,1
2243740,4095,4095,0.0,0.0,80.5,61.5,1,1
2243840,4095,4095,0.0,0.0,80.5,61.5,1,1
2243940,4095,4095,0.0,0.0,80.5,61.5,1,1
2244040,4095,4095,0.0,0.0,80.5,61.5,1,1
2244140,4095,4095,0.0,0.0,80.5,61.5,1,1
2244240,4095,4095,0.0,0.0,80.5,61.5,1,1
2244340,4095,4045,0.0,0.0,80.5,61.5,1,1
2244440,4095,4095,0.0,0.0,80.5,61.5,1,1
2244540,4095,4067,0.0,0.0,80.5,61.5,1,1
2244640,4095,4095,0.0,0.0,80.5,61.5,1,1
2244740,4095,4095,0.0,0.0,80.5,61.5,1,1
2244840,4056,4095,0.0,0.0,80.5,61.5,1,1
2244940,4095,4095,0.0,0.0,80.5,61.5,1,1
2245040,4095,4095,0.0,0.0,80.5,61.5,1,1
2245140,4095,4081,0.0,0.0,80.5,61.5,1,1
2245240,4095,4067,0.0,0.0,80.5,61.5,1,1
2245340,4095,4095,0.0,0.0,80.5,61.5,1,1
2245440,4095,4095,0.0,0.0,80.5,61.5,1,1
2245540,4095,4095,0.0,0.0,80.5,61.5,1,1
2245640,4095,4095,0.0,0.0,80.5,61.5,1,1
2245740,4095,4080,0.0,0.0,80.5,61.5,1,1
2245840,4095,4095,0.0,0.0,80.5,61.5,1,1
2245940,4095,4095,0.0,0.0,80.5,61.5,1,1
2246040,4095,4095,0.0,0.0,80.5,61.5,1,1
2246140,4095,4095,0.0,0.0,80.5,61.5,1,1
2246240,4095,4095,0.0,0.0,80.5,61.5,1,1
2246340,4095,4095,0.0,0.0,80.5,61.5,1,1
2246440,4095,4095,0.0,0.0,80.5,61.5,1,1
2246540,4095,4095,0.0,0.0,80.5,61.5,1,1
2246640,4095,4087,0.0,0.0,80.5,61.5,1,1
2246740,4095,4095,0.0,0.0,80.5,61.5,1,1
2246840,4095,4095,0.0,0.0,80.5,61.5,1,1
2246940,4095,4095,0.0,0.0,80.5,61.5,1,1
2247040,4095,4095,0.0,0.0,80.5,61.5,1,1
2247140,4095,4095,0.0,0.0,80.5,61.5,1,1
2247240,4063,4095,0.0,0.0,80.5,61.5,1,1
2247340,4095,4095,0.0,0.0,80.5,61.5,1,1
2247440,4095,4095,0.0,0.0,80.5,61.5,1,1
2247540,4095,4041,0.0,0.0,80.5,61.5,1,1
2247640,4095,4095,0.0,0.0,80.5,61.5,1,1
2247740,4095,4095,0.0,0.0,80.5,61.5,1,1
2247840,4095,4085,0.0,0.0,80.5,61.5,1,1
2247940,4095,4095,0.0,0.0,80.5,61.5,1,1
2248040,4095,4090,0.0,0.0,80.5,61.5,1,1
2248140,4095,4095,0.0,0.0,80.5,61.5,1,1
2248240,4095,4033,0.0,0.0,80.5,61.5,1,1
2248340,4095,4021,0.0,0.0,80.5,61.5,1,1
2248440,4095,4095,0.0,0.0,80.5,61.5,1,1
2248540,4095,4095,0.0,0.0,80.5,61.5,1,1
2248640,4095,4095,0.0,0.0,80.5,61.5,1,1
2248740,4095,4091,0.0,0.0,80.5,61.5,1,1
2248840,4095,4095,0.0,0.0,80.5,61.5,1,1
2248940,4095,4095,0.0,0.0,80.5,61.5,1,1
2249040,4095,4095,0.0,0.0,80.5,61.5,1,1
2249140,4095,4095,0.0,0.0,80.5,61.5,1,1
2249240,4095,4077,0.0,0.0,80.5,61.5,1,1
2249340,4095,4095,0.0,0.0,80.5,61.5,1,1
2249440,4095,4095,0.0,0.0,80.5,61.5,1,1
2249540,4095,4095,0.0,0.0,80.5,61.5,1,1
2249640,4095,4080,0.0,0.0,80.5,61.5,1,1
2249740,4095,4043,0.0,0.0,80.5,61.5,1,1
2249840,4095,4095,0.0,0.0,80.5,61.5,1,1
2249940,4095,4077,0.0,0.0,80.5,61.5,1,1
2250040,4095,4095,0.0,0.0,80.5,61.5,1,1
2250140,4095,4095,0.0,0.0,80.5,61.5,1,1
2250240,4083,4095,0.0,0.0,80.5,61.5,1,1
2250340,4095,4094,0.0,0.0,80.5,61.5,1,1
2250440,4095,4095,0.0,0.0,80.5,61.5,1,1
2250540,4095,4095,0.0,0.0,80.5,61.5,1,1
2250640,4095,4080,0.0,0.0,80.5,61.5,1,1
2250740,4095,4095,0.0,0.0,80.5,61.5,1,1
2250840,4095,4095,0.0,0.0,80.5,61.5,1,1
2250940,4095,4095,0.0,0.0,80.5,61.5,1,1
2251040,4095,4095,0.0,0.0,80.5,61.5,1,1
2251140,4095,4095,0.0,0.0,80.5,61.5,1,1
2251240,4095,4095,0.0,0.0,80.5,61.5,1,1
2251340,4095,4095,0.0,0.0,80.5,61.5,1,1
2251440,4095,4095,0.0,0.0,80.5,61.5,1,1
2251540,4095,4095,0.0,0.0,80.5,61.5,1,1
2251640,4095,4095,0.0,0.0,80.5,61.5,1,1
2251740,4095,4095,0.0,0.0,80.5,61.5,1,1
2251840,4095,4095,0.0,0.0,80.5,61.5,1,1
2251940,4095,4070,0.0,0.0,80.5,61.5,1,1
2252040,4095,4044,0.0,0.0,80.5,61.5,1,1
2252140,4095,4095,0.0,0.0,80.5,61.5,1,1
2252240,4095,4095,0.0,0.0,80.5,61.5,1,1
2252340,4095,4095,0.0,0.0,80.5,61.5,1,1
2252440,4095,4054,0.0,0.0,80.5,61.5,1,1
2252540,4095,4095,0.0,0.0,80.5,61.5,1,1
2252640,4095,4095,0.0,0.0,80.5,61.5,1,1
2252740,4095,4095,0.0,0.0,80.5,61.5,1,1
2252840,4095,4066,0.0,0.0,80.5,61.5,1,1
2252940,4095,4095,0.0,0.0,80.5,61.5,1,1
2253040,4095,4095,0.0,0.0,80.5,61.5,1,1
2253140,4095,4095,0.0,0.0,80.5,61.5,1,1
2253240,4095,4095,0.0,0.0,80.5,61.5,1,1
2253340,4095,4095,0.0,0.0,80.5,61.5,1,1
2253440,4095,4095,0.0,0.0,80.5,61.5,1,1
2253540,4095,4095,0.0,0.0,80.5,61.5,1,1
2253640,4095,4055,0.0,0.0,80.5,61.5,1,1
2253740,4095,4055,0.0,0.0,80.5,61.5,1,1
2253840,4095,4065,0.0,0.0,80.5,61.5,1,1
2253940,4095,4095,0.0,0.0,80.5,61.5,1,1
2254040,4095,4095,0.0,0.0,80.5,61.5,1,1
2254140,4095,4095,0.0,0.0,80.5,61.5,1,1
2254240,4095,4095,0.0,0.0,80.5,61.5,1,1
2254340,4095,4095,0.0,0.0,80.5,61.5,1,1
2254440,4095,4095,0.0,0.0,80.5,61.5,1,1
2254540,4095,4095,0.0,0.0,80.5,61.5,1,1
2254640,4095,4095,0.0,0.0,80.5,61.5,1,1
2254740,4095,4095,0.0,0.0,80.5,61.5,1,1
2254840,4095,4095,0.0,0.0,80.5,61.5,1,1
2254940,4095,4089,0.0,0.0,80.5,61.5,1,1
2255040,4095,4086,0.0,0.0,80.5,61.5,1,1
2255140,4095,4095,0.0,0.0,80.5,61.5,1,1
2255240,4095,4095,0.0,0.0,80.5,61.5,1,1
2255340,4095,4062,0.0,0.0,80.5,61.5,1,1
2255440,4095,4065,0.0,0.0,80.5,61.5,1,1
2255540,4095,4095,0.0,0.0,80.5,61.5,1,1
2255640,4095,4095,0.0,0.0,80.5,61.5,1,1
2255740,4095,4095,0.0,0.0,80.5,61.5,1,1
2255840,4095,4095,0.0,0.0,80.5,61.5,1,1
2255940,4095,4095,0.0,0.0,80.5,61.5,1,1
2256040,4095,4095,0.0,0.0,80.5,61.5,1,1
2256140,4081,4080,0.0,0.0,80.5,61.5,1,1
2256240,4095,4093,0.0,0.0,80.5,61.5,1,1
2256340,4095,4095,0.0,0.0,80.5,61.5,1,1
2256440,4095,4083,0.0,0.0,80.5,61.5,1,1
2256540,4095,4095,0.0,0.0,80.5,61.5,1,1
2256640,4095,4080,0.0,0.0,80.5,61.5,1,1
2256740,4095,4095,0.0,0.0,80.5,61.5,1,1
2256840,4095,4095,0.0,0.0,80.5,61.5,1,1
2256940,4095,4095,0.0,0.0,80.5,61.5,1,1
2257040,4095,4095,0.0,0.0,80.5,61.5,1,1
2257140,4095,4095,0.0,0.0,80.5,61.5,1,1
2257240,4095,4069,0.0,0.0,80.5,61.5,1,1
2257340,4095,4095,0.0,0.0,80.5,61.5,1,1
2257440,4095,4095,0.0,0.0,80.5,61.5,1,1
2257540,4095,4095,0.0,0.0,80.5,61.5,1,1
2257640,4095,4095,0.0,0.0,80.5,61.5,1,1
2257740,4095,4077,0.0,0.0,80.5,61.5,1,1
2257840,4095,4095,0.0,0.0,80.5,61.5,1,1
2257940,4095,4095,0.0,0.0,80.5,61.5,1,1
2258040,4095,4095,0.0,0.0,80.5,61.5,1,1
2258140,4095,4095,0.0,0.0,80.5,61.5,1,1
2258240,4095,4095,0.0,0.0,80.5,61.5,1,1
2258340,4095,4095,0.0,0.0,80.5,61.5,1,1
2258440,4095,4095,0.0,0.0,80.5,61.5,1,1
2258540,4095,4095,0.0,0.0,80.5,61.5,1,1
2258640,4095,4095,0.0,0.0,80.5,61.5,1,1
2258740,4095,4061,0.0,0.0,80.5,61.5,1,1
2258840,4095,4082,0.0,0.0,80.5,61.5,1,1
2258940,4095,4091,0.0,0.0,80.5,61.5,1,1
2259040,4095,4095,0.0,0.0,80.5,61.5,1,1
2259140,4095,4095,0.0,0.0,80.5,61.5,1,1
2259240,4095,4095,0.0,0.0,80.5,61.5,1,1
2259340,4095,4095,0.0,0.0,80.5,61.5,1,1
2259440,4095,4095,0.0,0.0,80.5,61.5,1,1
2259540,4095,4095,0.0,0.0,80.5,61.5,1,1
2259640,4095,4053,0.0,0.0,80.5,61.5,1,1
2259740,4095,4095,0.0,0.0,80.5,61.5,1,1
2259840,4095,4095,0.0,0.0,80.5,61.5,1,1
2259940,4095,4095,0.0,0.0,80.5,61.5,1,1
2260040,4095,4095,0.0,0.0,80.5,61.5,1,1
2260140,4095,4078,0.0,0.0,80.5,61.5,1,1
2260240,4095,4067,0.0,0.0,80.5,61.5,1,1
2260340,4095,4095,0.0,0.0,80.5,61.5,1,1
2260440,4095,4095,0.0,0.0,80.5,61.5,1,1
2260540,4095,4095,0.0,0.0,80.5,61.5,1,1
2260640,4095,4095,0.0,0.0,80.5,61.5,1,1
2260740,4083,4095,0.0,0.0,80.5,61.5,1,1
2260840,4095,4095,0.0,0.0,80.5,61.5,1,1
2260940,4095,4089,0.0,0.0,80.5,61.5,1,1
2261040,4095,4095,0.0,0.0,80.5,61.5,1,1
2261140,4095,4095,0.0,0.0,80.5,61.5,1,1
2261240,4095,4071,0.0,0.0,80.5,61.5,1,1
2261340,4095,4095,0.0,0.0,80.5,61.5,1,1
2261440,4095,4087,0.0,0.0,80.5,61.5,1,1
2261540,4095,4095,0.0,0.0,80.5,61.5,1,1
2261640,4095,4080,0.0,0.0,80.5,61.5,1,1
2261740,4095,4095,0.0,0.0,80.5,61.5,1,1
2261840,4095,4095,0.0,0.0,80.5,61.5,1,1
2261940,4095,4095,0.0,0.0,80.5,61.5,1,1
2262040,4095,4095,0.0,0.0,80.5,61.5,1,1
2262140,4095,4095,0.0,0.0,80.5,61.5,1,1
2262240,4095,4095,0.0,0.0,80.5,61.5,1,1
2262340,4081,4091,0.0,0.0,80.5,61.5,1,1
2262440,4095,4048,0.0,0.0,80.5,61.5,1,1
2262540,4095,4095,0.0,0.0,80.5,61.5,1,1
2262640,4095,4095,0.0,0.0,80.5,61.5,1,1
2262740,4095,4095,0.0,0.0,80.5,61.5,1,1
2262840,4074,4095,0.0,0.0,80.5,61.5,1,1
2262940,4095,4095,0.0,0.0,80.5,61.5,1,1
2263040,4095,4095,0.0,0.0,80.5,61.5,1,1
2263140,4095,4095,0.0,0.0,80.5,61.5,1,1
2263240,4095,4069,0.0,0.0,80.5,61.5,1,1
2263340,4095,4093,0.0,0.0,80.5,61.5,1,1
2263440,4095,4095,0.0,0.0,80.5,61.5,1,1
2263540,4095,4095,0.0,0.0,80.5,61.5,1,1
2263640,4095,4087,0.0,0.0,80.5,61.5,1,1
2263740,4095,4095,0.0,0.0,80.5,61.5,1,1
2263840,4078,4095,0.0,0.0,80.5,61.5,1,1
2263940,4095,4095,0.0,0.0,80.5,61.5,1,1
2264040,4095,4095,0.0,0.0,80.5,61.5,1,1
2264140,4095,4095,0.0,0.0,80.5,61.5,1,1
2264240,4095,4095,0.0,0.0,80.5,61.5,1,1
2264340,4095,4083,0.0,0.0,80.5,61.5,1,1
2264440,4095,4037,0.0,0.0,80.5,61.5,1,1
2264540,4095,4095,0.0,0.0,80.5,61.5,1,1
2264640,3918,4082,0.0,0.0,80.5,61.5,1,1
2264740,4095,4095,0.0,0.0,80.5,61.5,1,1
2264840,4095,4095,0.0,0.0,80.5,61.5,1,1
2264940,4095,4095,0.0,0.0,80.5,61.5,1,1
2265040,4095,4095,0.0,0.0,80.5,61.5,1,1
2265140,4095,4095,0.0,0.0,80.5,61.5,1,1
2265240,4095,4095,0.0,0.0,80.5,61.5,1,1
2265340,4095,4095,0.0,0.0,80.5,61.5,1,1
2265440,4095,4095,0.0,0.0,80.5,61.5,1,1
2265540,4095,4047,0.0,0.0,80.5,61.5,1,1
2265640,4095,4095,0.0,0.0,80.5,61.5,1,1
2265740,4095,4095,0.0,0.0,80.5,61.5,1,1
2265840,4095,4095,0.0,0.0,80.5,61.5,1,1
2265940,4095,4095,0.0,0.0,80.5,61.5,1,1
2266040,4095,4091,0.0,0.0,80.5,61.5,1,1
2266140,4095,4095,0.0,0.0,80.5,61.5,1,1
2266240,4095,4095,0.0,0.0,80.5,61.5,1,1
2266340,4095,4095,0.0,0.0,80.5,61.5,1,1
2266440,4095,4095,0.0,0.0,80.5,61.5,1,1
2266540,4095,4095,0.0,0.0,80.5,61.5,1,1
2266640,4095,4095,0.0,0.0,80.5,61.5,1,1
2266740,4095,4095,0.0,0.0,80.5,61.5,1,1
2266840,4095,4095,0.0,0.0,80.5,61.5,1,1
2266940,4095,4095,0.0,0.0,80.5,61.5,1,1
2267040,4095,4095,0.0,0.0,80.5,61.5,1,1
2267140,4095,4095,0.0,0.0,80.5,61.5,1,1
2267240,4095,4073,0.0,0.0,80.5,61.5,1,1
2267340,4095,4095,0.0,0.0,80.5,61.5,1,1
2267440,4095,4095,0.0,0.0,80.5,61.5,1,1
2267540,4095,4095,0.0,0.0,80.5,61.5,1,1
2267640,4095,4095,0.0,0.0,80.5,61.5,1,1
2267740,4095,4095,0.0,0.0,80.5,61.5,1,1
2267840,4095,4095,0.0,0.0,80.5,61.5,1,1
2267940,4095,4095,0.0,0.0,80.5,61.5,1,1
2268040,4095,4095,0.0,0.0,80.5,61.5,1,1
2268140,4095,4095,0.0,0.0,80.5,61.5,1,1
2268240,4095,4095,0.0,0.0,80.5,61.5,1,1
2268340,4095,4095,0.0,0.0,80.5,61.5,1,1
2268440,4095,4095,0.0,0.0,80.5,61.5,1,1
2268540,4074,4095,0.0,0.0,80.5,61.5,1,1
2268640,4095,4050,0.0,0.0,80.5,61.5,1,1
2268740,4095,4095,0.0,0.0,80.5,61.5,1,1
2268840,4095,4095,0.0,0.0,80.5,61.5,1,1
2268940,4095,4095,0.0,0.0,80.5,61.5,1,1
2269040,4095,4095,0.0,0.0,80.5,61.5,1,1
2269140,4095,4095,0.0,0.0,80.5,61.5,1,1
